wscode_ltree,localcode_ltree,watershed_group_code,stream_magnitude,upstream_area_ha,map_upstream,factor1,factor2,factor3,factor4,factor5,factor6,factor7,channel_width_modelled
400.431358.338841,400.431358.338841.869269,BULK,3,93.8301,1128,9.932877273193084,1.3288063729557895,0.10725814176160695,1.8201530781118211,4.3950036715157195,0.8033352186010778,0.734750817207171,-3.74
400.431358.338841,400.431358.338841.920182,BULK,2,54.9172,1210,6.266947810231243,1.172076333988956,0.10832907791292005,1.0129385918102911,2.8006254342739063,0.7156584106425109,0.4129809878823202,-2.08
400.431358.338841,400.431358.338841.947832,BULK,1,,1275,0,,0.10912762789281687,,0,,,
400.431358.338841.092217,400.431358.338841.092217,BULK,1,,419,0,,0.09214460076703561,,0,,,
400.431358.338841.106484,400.431358.338841.106484,BULK,8,1232.0267,521,18.800843430693728,2.0822125871051016,0.0954696775967453,5.398505433482574,7.404516287703553,1.120457426733143,1.939728261798406,-7.65
400.431358.338841.106484,400.431358.338841.106484.092388,BULK,6,895.4889,552,16.199825083424326,1.9888620026175976,0.09635173919140405,4.443100312831511,6.439079508026228,1.080112631547051,1.6111930190960637,-6.58
400.431358.338841.106484,400.431358.338841.106484.102764,BULK,5,864.6192,555,14.551402189768757,1.9785976550421,0.09643445542693084,3.9703928224804317,5.788832466129918,1.0754607339317899,1.4410120224015701,-5.88
400.431358.338841.106484,400.431358.338841.106484.183870,BULK,4,744.1705,571,12.533895620462486,1.9347031629886615,0.0968681928437591,3.344040726117275,5.008655660642806,1.0563318521859255,1.2191430027508465,-5.03
400.431358.338841.106484,400.431358.338841.106484.349173,BULK,3,407.6184,603,9.932877273193084,1.7585801766225964,0.0977003503486049,2.408842391736892,4.003364140363955,0.968418618729476,0.885740292513509,-3.94
400.431358.338841.106484,400.431358.338841.106484.563737,BULK,2,184.3246,636,6.266947810231243,1.5263687809570718,0.09851348304388526,1.3191272605120408,2.546863423442014,0.8475395728420828,0.48908491098070195,-2.32
400.431358.338841.106484,400.431358.338841.106484.777032,BULK,1,,681,0,,0.09955678951261526,,0,,,
400.431358.338841.106484.092388,400.431358.338841.106484.092388,BULK,2,136.2647,441,6.266947810231243,1.4379767602723443,0.09292557203389984,1.2427365968980633,2.4023994807912303,0.7531681506878481,0.4346265233343872,-2.48
400.431358.338841.106484.092388.731472,400.431358.338841.106484.092388.731472,BULK,1,,449,0,,0.09319993642285677,,0,,,
400.431358.338841.106484.102764,400.431358.338841.106484.102764,BULK,1,,448,0,,0.09316590941189477,,0,,,
400.431358.338841.106484.183870,400.431358.338841.106484.183870,BULK,1,,454,0,,0.09336894266939862,,0,,,
400.431358.338841.106484.349173,400.431358.338841.106484.349173,BULK,1,,529,0,,0.09570223231531642,,0,,,
400.431358.338841.106484.563737,400.431358.338841.106484.563737,BULK,1,,576,0,,0.09700124606749165,,0,,,
400.431358.338841.106484.777032,400.431358.338841.106484.777032,BULK,1,,670,0,,0.09930826856690704,,0,,,
400.431358.338841.144380,400.431358.338841.144380,BULK,1,,437,0,,0.09278651769514062,,0,,,
400.431358.338841.147067,400.431358.338841.147067,BULK,1,,446,0,,0.09309762693514466,,0,,,
400.431358.338841.174463,400.431358.338841.174463,BULK,3,291.1586,561,9.932877273193084,1.6601334092449975,0.09659855494454152,2.2739934097336603,3.95821703295946,0.9038959810830356,0.8267262475154068,-4.03
400.431358.338841.174463,400.431358.338841.174463.248120,BULK,2,189.6966,604,6.266947810231243,1.5347742779665126,0.09772563802314656,1.326391507777602,2.5264953113353044,0.8453914723501403,0.487845318669565,-2.34
400.431358.338841.174463,400.431358.338841.174463.660022,BULK,1,,679,0,,0.09951190386821682,,0,,,
400.431358.338841.174463.248120,400.431358.338841.174463.248120,BULK,1,,455,0,,0.09340252047853093,,0,,,
400.431358.338841.174463.660022,400.431358.338841.174463.660022,BULK,1,,637,0,,0.09853745965226421,,0,,,
400.431358.338841.258381,400.431358.338841.258381,BULK,1,,425,0,,0.09236158700196795,,0,,,
400.431358.338841.270789,400.431358.338841.270789,BULK,1,,429,0,,0.09250454924737121,,0,,,
400.431358.338841.321949,400.431358.338841.321949,BULK,10,1307.4741,864,20.81835,2.099603304496313,0.1031890929107083,6.027742562920322,8.862046093152202,1.2211693024942996,2.3409405543918003,-7.90
400.431358.338841.321949,400.431358.338841.321949.055994,BULK,9,1239.9974,877,19.865754546386167,2.0840994442256613,0.10341700571088266,5.709454884778284,8.475218987230045,1.214829230727706,2.222227407379705,-7.53
400.431358.338841.321949,400.431358.338841.321949.133965,BULK,5,681.1412,1015,14.551402189768757,1.9088085327840434,0.10564721672463799,3.8303490751351927,6.341862308697773,1.1366460942030878,1.5229944109389686,-5.43
400.431358.338841.321949,400.431358.338841.321949.505337,BULK,4,345.8536,1197,12.533895620462486,1.7105025207749815,0.10816422844528126,2.9565207733271905,5.592727180895512,1.042826866491649,1.2035565099480814,-4.61
