blue_line_key,downstream_route_measure,upstream_route_measure,watershed_group_code,species_code,spawning,rearing,reviewer_name,review_date,source,notes
360214392,0,590,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360218446,0,807,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360218961,0,869,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360225499,0,299,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360226665,0,629,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360231961,0,2135,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360231963,0,1352,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360231964,0,597,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360319596,0,314,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360329318,0,536,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360349550,0,476,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360635594,0,393,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360654225,0,412,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360771492,0,689,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360806663,0,738,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360854055,0,7695,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360854055,5941,6041,LBIR,CO,1,,SN,2023-08-17,FISS spawning points,
360880525,8712,8812,LBIR,SK,1,,SN,2023-08-17,FISS spawning points,
360880525,25243,25783,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360880525,31027,47224,LBIR,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360882877,56280,56380,LBIR,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
360882877,75003,75103,LBIR,CH,1,,SN,2023-08-17,FISS spawning points,
360882877,75003,75103,LBIR,CO,1,,SN,2023-08-17,FISS spawning points,
356362759,252,352,LCHL,CH,1,,SN,2023-08-17,FISS spawning points,
356362759,252,352,LCHL,SK,1,,SN,2023-08-17,FISS spawning points,
356363121,136151,136251,LCHL,CH,1,,SN,2023-08-17,FISS spawning points,
356320180,1991,2091,LCHR,CH,1,,SN,2023-08-17,FISS spawning points,
356363411,107,207,LCHR,CH,1,,SN,2023-08-17,FISS spawning points,
356363411,107,207,LCHR,CO,1,,SN,2023-08-17,FISS spawning points,
356363411,52356,52456,LCHR,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356363411,141497,141597,LCHR,CH,1,,SN,2023-08-17,FISS spawning points,
356364103,0,100,LCHR,CH,1,,SN,2023-08-17,FISS spawning points,
356364103,0,100,LCHR,CO,1,,SN,2023-08-17,FISS spawning points,
360226834,24,961,LDEN,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360227738,0,1922,LDEN,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360230922,225,714,LDEN,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360826587,3451,3551,LDEN,CH,1,,SN,2023-08-17,FISS spawning points,
360826587,5866,5966,LDEN,CH,1,,SN,2023-08-17,FISS spawning points,
360883982,0,100,LDEN,PK,1,,SN,2023-08-17,FISS spawning points,
360883982,9,3710,LDEN,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360883982,3660,3760,LDEN,CM,1,,SN,2023-08-17,FISS spawning points,
360883982,3660,3760,LDEN,PK,1,,SN,2023-08-17,FISS spawning points,
360883982,3660,3760,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,6869,6969,LDEN,PK,1,,SN,2023-08-17,FISS spawning points,
360883982,6869,6969,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,7004,7104,LDEN,PK,1,,SN,2023-08-17,FISS spawning points,
360883982,7004,7104,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,9620,9720,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,10842,10942,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,10917,11165,LDEN,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360883982,11115,11215,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,11443,11543,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,18010,18748,LDEN,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
360883982,18697,18797,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,23926,24026,LDEN,CH,1,,SN,2023-08-17,FISS spawning points,
360883982,23926,24026,LDEN,ST,1,,SN,2023-08-17,FISS spawning points,
360883982,32664,32764,LDEN,SK,1,,SN,2023-08-17,FISS spawning points,
360883982,37890,37990,LDEN,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
360884783,19468,19568,LDEN,CH,1,,SN,2023-08-17,FISS spawning points,
355992376,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
355993055,3040,3140,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
355993559,391,491,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
355994647,1998,2098,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
355997796,51,151,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
355997796,51,151,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356027532,276,376,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356032541,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356032541,262,362,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356032541,262,362,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356051010,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356051010,1024,1124,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356054844,301,401,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356055335,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356063941,2821,2921,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356064857,256,356,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356065768,1196,1260,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356069765,660,760,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356099044,202,302,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356105395,117,217,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356123500,408,508,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356123500,408,508,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356124542,1086,1186,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356124576,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356136026,589,689,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356136026,589,689,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356143633,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356143633,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356144969,169,269,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356152498,524,624,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356152498,524,624,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356155331,1643,1743,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356165754,408,508,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356166157,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356166976,0,100,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356167882,108,208,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356167882,108,208,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356170069,3076,3176,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356170069,5201,5301,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356181324,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356181324,104,204,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356181324,959,1059,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356181604,1059,1159,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356183955,259,359,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356183955,477,577,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356186770,895,995,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356187826,910,1010,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356187826,1931,2031,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356194413,412,512,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356195562,8314,8414,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356198224,699,799,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356198224,699,799,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356198224,699,799,LFRA,PK,1,,SN,2023-08-17,FISS spawning points,
356202546,1182,1282,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356205674,76,176,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356205674,296,396,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356205674,599,699,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356205674,1863,1963,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356205674,2747,2847,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356209236,1120,1220,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356213294,840,940,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356213294,1261,1361,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356222061,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356222061,1879,1979,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356229226,1798,1898,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356229226,1798,1898,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356231673,868,968,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356237969,3010,3110,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356237969,3010,3110,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356237969,3168,3268,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356239129,2375,2475,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356239129,5395,5495,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356245600,52,152,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356247013,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356247013,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356247539,4354,4454,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356247539,4354,4454,LFRA,PK,1,,SN,2023-08-17,FISS spawning points,
356247539,7686,7786,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356248431,1953,2053,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356250271,3217,3317,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356250271,8485,8585,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356250588,5475,5575,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356253999,2062,2162,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356254618,551,651,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356255306,3884,3984,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356258738,291,391,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356258738,2311,2411,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356260327,1492,1592,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356265966,2484,2584,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356265966,3697,3797,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356268633,451,551,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356271373,2401,2501,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356271373,3279,3379,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356271373,3859,3959,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356272730,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356272730,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356272730,2009,2109,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356272730,2211,2311,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356272730,9403,9503,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356274007,4342,4442,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356282318,366,466,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356285825,20229,20329,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356285825,21484,21584,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356285825,22043,22143,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356286496,8659,8759,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356287881,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356287881,4748,4848,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356287881,6486,6586,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356289645,1096,1196,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356292529,859,959,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356292529,1348,1448,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356292964,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356292964,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356293654,1895,1995,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356293654,2295,2395,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294200,151,251,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294200,960,1060,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294262,529,629,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356294262,529,629,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294262,4876,4976,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356294262,7997,8097,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294262,11560,11660,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294414,181,281,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356294414,181,281,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356294414,181,281,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356294414,5554,5654,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356294414,5554,5654,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356297463,5000,5100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356297463,5000,5100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356300133,1025,1125,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356300133,1025,1125,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356301526,1489,1589,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356303914,1414,1514,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356307931,3025,3125,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356310472,1508,1608,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356310903,278,378,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356313131,1751,1851,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356313292,3137,3237,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356313292,5165,5265,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356313767,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356313767,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356313767,1336,1436,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356313767,4113,4213,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356313767,4712,4812,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356313767,5277,5377,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356315840,772,872,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356317381,619,719,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356321542,1398,1498,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356322125,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356325535,1966,2066,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356325535,2464,2564,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356325761,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356325761,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356328804,189,289,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356330107,0,100,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356331018,34,134,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356331018,34,134,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356331018,34,134,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356331018,34,134,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356331018,8714,8814,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356331018,12741,12841,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356331018,12741,12841,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356331018,12741,12841,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356331018,15041,15141,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356331018,18368,18468,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356331018,27921,28021,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356332384,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356332384,3055,3155,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356334599,813,913,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356334599,813,913,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356337903,40,140,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356337903,5349,5449,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356337903,10073,10173,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356337903,10970,11070,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356337903,13252,13352,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356339705,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356339705,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356339705,2618,2718,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356339705,2618,2718,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356339705,7882,7982,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356339705,10897,10997,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356340594,1102,1202,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356341732,2498,2598,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356343336,442,542,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356345220,1043,1143,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356346138,198,298,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356346138,198,298,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356346138,3517,3617,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356346138,6597,6697,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356348711,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356348711,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356350005,233,333,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356350005,13462,13562,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356350734,3090,3190,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356350734,4212,4312,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356350734,4716,4816,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356350734,6035,6135,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356351273,0,100,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356351273,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356351273,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356351273,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356351273,3130,3230,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356351273,24625,24725,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356351273,28696,28796,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356352191,1974,2074,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356352191,6259,6359,LFRA,PK,1,,SN,2023-08-17,FISS spawning points,
356352191,6746,6846,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356352191,6746,6846,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356353722,0,100,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356353722,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356353722,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356353722,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356353722,3807,3907,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356353722,4885,4985,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356353722,35298,35398,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356354095,3093,3193,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356355565,1312,1412,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356355565,2995,3095,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356355565,4473,4573,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356355613,58,158,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356355868,1116,1216,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356356440,357,457,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356356440,357,457,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356356440,5980,6080,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356356440,9038,9138,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356358833,46,146,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356358833,10400,10500,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356358833,13104,13204,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356358833,18807,18907,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356358833,25190,25290,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360680,1670,1770,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,172,272,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356360869,172,272,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,172,272,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356360869,172,272,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356360869,8483,8583,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356360869,20805,20905,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356360869,55600,57882,LFRA,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
356360869,56137,56237,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,57417,57517,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356360869,57851,57951,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356360869,59346,62880,LFRA,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
356360869,60571,60671,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356360869,60571,60671,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,63096,71176,LFRA,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
356360869,63284,63384,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,63284,63384,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356360869,63322,63422,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356360869,63322,63422,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,63941,64041,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356360869,63941,64041,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356360869,65152,65252,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356360869,71109,71209,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356360869,74557,74657,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356360869,74557,74657,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356361035,0,100,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356361035,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356361914,32062,32162,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356362384,339,439,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356362384,3361,3461,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356362669,0,100,LFRA,CH,1,,SN,2023-08-17,FISS spawning points,
356362669,0,100,LFRA,SK,1,,SN,2023-08-17,FISS spawning points,
356362669,150,250,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356363385,0,100,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356363385,0,100,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356363385,3368,3468,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356363385,9579,9679,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356364303,1308,1408,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
356364584,144,244,LFRA,ST,1,,SN,2023-08-17,FISS spawning points,
356364584,5895,5995,LFRA,ST,1,,SN,2023-08-17,Pacific Salmon Foundation; survey stream,source point snapped to closest stream within 250m
356364584,7006,7106,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356364584,14599,14699,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
356364584,18243,18343,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
380887778,1679,1779,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
380887779,72,172,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
380887780,2972,3072,LFRA,CM,1,,SN,2023-08-17,FISS spawning points,
380887780,3402,3502,LFRA,CO,1,,SN,2023-08-17,FISS spawning points,
355997448,0,396,LILL,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
356305727,13,113,LILL,CO,1,,SN,2023-08-17,FISS spawning points,
356324487,0,1414,LILL,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
356324487,1364,1464,LILL,CO,1,,SN,2023-08-17,FISS spawning points,
356324487,1364,1464,LILL,SK,1,,SN,2023-08-17,FISS spawning points,
356349053,0,1060,LILL,SK,1,,SN,2023-08-17,Pacific Salmon Foundation,
356349053,1009,1109,LILL,CH,1,,SN,2023-08-17,FISS spawning points,
356349053,1009,1109,LILL,CM,1,,SN,2023-08-17,FISS spawning points,
356349053,1009,1109,LILL,CO,1,,SN,2023-08-17,FISS spawning points,
356349053,1009,1109,LILL,PK,1,,SN,2023-08-17,FISS spawning points,
